"geo_id","year","nights","population","nights_per_1000pop","ln_nights_per_1000pop","gdp_pc","ln_gdp_pc","pop_density","ln_pop_density","comp_employees","wage_per_capita","ln_wage_per_capita","tertiary_edu","coast","area_km2","unesco_count"
"DE50",2019,2725181,682986,3990.09789366107,8.29157104433508,48600,10.7913788098886,1744.5,7.46422326062683,19383.05,0.0283798643017573,-3.56207538873605,28.8,0,384.230518010515,1
"DE50",2020,1410560,681202,2070.69268733797,7.635638461847,47100,10.7600282800045,1744.5,7.46422326062683,19113.53,0.0280585347664863,-3.57346242354413,30.8,0,384.230518010515,1
"DE50",2021,1572848,680130,2312.5696558011,7.74611459036044,51600,10.8512769514697,1740.8,7.46210005666162,19627.15,0.0288579389234411,-3.54537014456086,33.6,0,384.230518010515,1
"DE50",2022,2482611,676463,3669.98786334212,8.2079436340519,56700,10.9455294897158,1754.8,7.47011016929206,20894.51,0.0308878830032093,-3.47739130780226,31,0,384.230518010515,1
"DE50",2023,2710499,695758,3895.74967158121,8.26764141002391,58000,10.9681982895286,1788.3,7.48902072689399,22386.84,0.0321761876974465,-3.43652861250769,29.9,0,384.230518010515,1
"DE60",2017,13788350,1810438,7616.02993308802,8.9380105067534,68100,11.1287324921376,2564.1,7.84936281884008,58777.66,0.0324659888932954,-3.42756223319619,35.7,0,767.310525349932,1
"DE60",2018,14483077,1830584,7911.72489216556,8.97610110173816,69300,11.146200185178,2585.7,7.85775154332146,61624.77,0.0336639946596277,-3.39132642050439,36.9,0,767.310525349932,1
"DE60",2019,15381216,1841179,8354.00360312604,9.03049617636252,72400,11.1899615783738,2597.5,7.86230472297338,64963.54,0.0352836633483219,-3.34433521683049,37.1,0,767.310525349932,1
"DE60",2020,6840780,1847253,3703.21769676379,8.21695736848178,69200,11.1447561416058,2597.5,7.86230472297338,64807.16,0.0350829907976872,-3.35003885862177,36.7,0,767.310525349932,1
"DE60",2021,7517220,1852478,4057.92673381276,8.30842746546988,77000,11.2515607008358,2605.4,7.86534149326346,67443.16,0.0364069964663548,-3.31299431219539,41.4,0,767.310525349932,1
"DE60",2022,14663644,1853935,7909.4703967507,8.97581610488565,87000,11.3736633976367,2596.2,7.86180411645889,72233.98,0.0389625202609584,-3.24515511387705,38.1,0,767.310525349932,1
"DE60",2023,15894864,1832675,8673.0402280819,9.06797466898592,84200,11.3409502002304,2594.6,7.86118764113691,78264.42,0.0427050186203227,-3.15343883356205,40,0,767.310525349932,1
"DE71",2017,19377584,3951234,4904.18537601165,8.49784427788278,53000,10.8780471925343,536.1,6.28432071083349,105983.2,0.0268228102916709,-3.61850262318509,34.4,0,7345.96823867597,3
"DE71",2018,20184209,3978050,5073.89525018539,8.5318640955207,53900,10.8948857568971,539.3,6.29027200234318,111321.66,0.0279839770741946,-3.57612317995313,33.9,0,7345.96823867597,3
"DE71",2019,20759536,3998724,5191.54010129231,8.5547856761271,55000,10.9150884642146,542.2,6.29563493706457,116355.08,0.0290980522786769,-3.53708403904897,34.8,0,7345.96823867597,3
"DE71",2020,9017690,4019961,2243.22823032363,7.71567128160578,53300,10.8836916101539,542.2,6.29563493706457,115424.22,0.0287127710940479,-3.55041326933808,32.7,0,7345.96823867597,3
"DE71",2021,9181675,4026618,2280.2448605753,7.73203811117123,57300,10.9560559027028,544.1,6.29913305349188,119702.44,0.0297277864451011,-3.5156731000047,34.1,0,7345.96823867597,3
"DE71",2022,16884118,4026564,4193.1825745226,8.34121528891839,60800,11.0153450679543,542.8,6.29674092796071,126893.23,0.0315140228740931,-3.45732266160345,34.6,0,7345.96823867597,3
"DE71",2023,19805806,4001146,4950.03331545512,8.50714958593506,64100,11.0681996429088,542.6,6.29637240022483,137102.41,0.0342657853524965,-3.37360793424505,37.1,0,7345.96823867597,3
"DE72",2017,2256170,1043643,2161.82161907855,7.67870648743101,35100,10.465956409454,194.3,5.26940335638339,19860.82,0.0190302814276529,-3.96172380915217,28.6,0,5407.69064898262,0
"DE72",2018,2290230,1045807,2189.91649510856,7.69161869199616,36200,10.4968143978139,194.7,5.27145991237815,20832.47,0.0199199947982754,-3.91603128795647,27.5,0,5407.69064898262,0
"DE72",2019,2305426,1047262,2201.38418084491,7.69684161461131,37400,10.5294259834026,194.9,5.27248660651351,21583.39,0.0206093508596703,-3.88201038095278,28.8,0,5407.69064898262,0
"DE72",2020,1309117,1048646,1248.38792118599,7.12960833491405,36700,10.5105320340427,194.9,5.27248660651351,21592.07,0.0205904280376791,-3.88292896953885,30,0,5407.69064898262,0
"DE72",2021,1348832,1048740,1286.14527909682,7.15940486816566,38800,10.5661755256114,195.1,5.27351224762907,22358.37,0.02131926883689,-3.84814397497754,31,0,5407.69064898262,0
"DE72",2022,2066100,1050765,1966.28170904056,7.58389958090008,40500,10.6090572530946,194.2,5.26888855585722,23545.43,0.0224078932967885,-3.79834200287124,31.3,0,5407.69064898262,0
"DE72",2023,2235000,1036748,2155.7794179492,7.67590761601055,43400,10.6782147200885,193.3,5.26424338621429,25138.83,0.0242477728435454,-3.71943050731962,30.9,0,5407.69064898262,0
"DE73",2017,6954168,1218211,5708.5086245322,8.64971308193808,36800,10.513253124157,147.4,4.99314997975524,25806.15,0.0211836455261034,-3.85452583246311,25.6,0,8238.86551973131,1
"DE73",2018,6769866,1219405,5551.77812129686,8.62187353764471,37900,10.5427063910705,147.5,4.99382817577987,26960.08,0.0221092089994711,-3.81176106044379,25.4,0,8238.86551973131,1
"DE73",2019,7013627,1219823,5749.70876922308,8.65690448367793,39800,10.5916221912725,147.5,4.99382817577987,27948.34,0.0229117994987797,-3.77610323916836,25.8,0,8238.86551973131,1
"DE73",2020,4130577,1219473,3387.18200402961,8.12775358743239,38600,10.5610075554529,147.5,4.99382817577987,27648.21,0.0226722608864649,-3.78661308911056,28.1,0,8238.86551973131,1
"DE73",2021,4142563,1217796,3401.68878859842,8.13202728981733,40900,10.6188853420309,147.4,4.99314997975524,28606.35,0.0234902643792556,-3.75116922540421,26.9,0,8238.86551973131,1
"DE73",2022,6359700,1217688,5222.76642292607,8.56078250657205,44500,10.7032444681543,146.2,4.98497554731568,30109.97,0.0247271632799206,-3.69985291167399,25.9,0,8238.86551973131,1
"DE73",2023,6766112,1199039,5642.945725702,8.63816149993636,46800,10.7536384819057,145.2,4.9781121023907,32339.45,0.0269711410554619,-3.61298783440282,27.4,0,8238.86551973131,1
"DE80",2017,26534830,1610674,16474.3641481765,9.70956076367455,28500,10.2576593662567,71.4,4.26829786934554,23498.29,0.0145891036919948,-4.22748035137121,26.5,0,23084.2658402604,2
"DE80",2018,27636295,1611119,17153.4784208988,9.74995625540423,28700,10.2646524017477,71.3,4.26689632742025,24595.73,0.0152662404204779,-4.18211139697591,25.5,0,23084.2658402604,2
"DE80",2019,30880385,1609675,19184.2359482504,9.86184417641239,30700,10.3320179335753,71.3,4.26689632742025,25862.93,0.0160671750508643,-4.13097690492432,26,0,23084.2658402604,2
"DE80",2020,25355517,1608138,15767.0032049488,9.66567463050687,30200,10.315597203363,71.3,4.26689632742025,26152.2,0.0162624103155326,-4.11889894996071,27.3,0,23084.2658402604,2
"DE80",2021,23814997,1610774,14784.8158711278,9.60135597844696,32300,10.3828225092107,71.3,4.26689632742025,26944.65,0.0167277656580004,-4.09068532592091,27.3,0,23084.2658402604,2
"DE80",2022,28969968,1611160,17980.8138235805,9.79706056971433,35800,10.4857031723888,70.6,4.2570301444992,28568.35,0.0177315412497828,-4.03241023375236,25.5,0,23084.2658402604,2
"DE80",2023,29016887,1576049,18411.1579018165,9.82071216751364,37400,10.5294259834026,69.9,4.24706564923976,30582.2,0.0194043459308689,-3.94225822094583,27,0,23084.2658402604,2
"DE91",2017,5933484,1595609,3718.63282295349,8.22111135900348,47100,10.7600282800045,197.3,5.28472541302857,35750.6,0.0224056144080411,-3.79844370831079,27.2,0,8129.40760139753,1
"DE91",2018,6228103,1595734,3902.97067055035,8.26949325256113,49900,10.8177762817396,197.4,5.28523212699938,37597.34,0.0235611574360138,-3.74815579424018,28.5,0,8129.40760139753,1
"DE91",2019,6580240,1596396,4121.93465781673,8.32407790926671,51000,10.8395809117065,197.3,5.28472541302857,39264.22,0.0245955389514882,-3.70519019592397,29.2,0,8129.40760139753,1
"DE91",2020,3839100,1594929,2407.06639605901,7.78616402197222,48100,10.7810374560939,197.3,5.28472541302857,38858.68,0.0243638933143732,-3.7146530248398,32,0,8129.40760139753,1
"DE91",2021,3727788,1590577,2343.67025299624,7.75947346375157,49000,10.7995755770928,197,5.28320372873799,39253.21,0.0246785977667224,-3.70181889814244,31.2,0,8129.40760139753,1
"DE91",2022,5775091,1591424,3628.88268619802,8.19668007993332,50300,10.8257603560878,196.7,5.28167972539501,41164.58,0.0258665069773989,-3.6548063140343,32.8,0,8129.40760139753,1
"DE91",2023,6390015,1589602,4019.88359350328,8.29900822435383,55900,10.9313196591432,196.8,5.28218798461815,43987.9,0.0276722726820928,-3.58732435331615,34.4,0,8129.40760139753,1
"DE92",2017,6094037,2139976,2847.71277808723,7.9542714170554,38800,10.5661755256114,238.2,5.4731106569212,43258.24,0.0202143575441968,-3.90136215753731,25.7,0,9198.4052407385,2
"DE92",2018,6193698,2144120,2888.6899986941,7.96855839069148,39900,10.594131602878,238.8,5.47562638151845,45592.1,0.02126378187788,-3.85075003487613,27.4,0,9198.4052407385,2
"DE92",2019,6424143,2149805,2988.24451520022,8.00244137530094,41400,10.6310361598134,239,5.47646355193151,47587.84,0.0221358867432162,-3.81055515291753,28.3,0,9198.4052407385,2
"DE92",2020,3347916,2148238,1558.44743459524,7.35144537043533,40600,10.6115233455898,239,5.47646355193151,47503.74,0.0221128850713934,-3.81159480545257,28.3,0,9198.4052407385,2
"DE92",2021,3677597,2147704,1712.33885116385,7.44561546419839,43200,10.6735957742322,238.9,5.47604505433176,49126.47,0.0228739481790787,-3.77775665012018,30.2,0,9198.4052407385,2
"DE92",2022,5803846,2149859,2699.6403019919,7.90087382163317,45200,10.7188523658203,237.3,5.46932516344172,51251.98,0.0238396936729339,-3.73640328615723,30.5,0,9198.4052407385,2
"DE92",2023,6501502,2117034,3071.04278910967,8.02977245362597,48300,10.7851868396407,235.8,5.46298398810327,55013.25,0.0259860021142788,-3.65019726615937,31,0,9198.4052407385,2
"DE93",2017,9057879,1703945,5315.82826910493,8.57844411477878,28200,10.2470772569262,110.8,4.70772677431318,24025.2,0.0140997508722406,-4.26159815038953,23.1,0,15487.4296654828,0
"DE93",2018,9362857,1706464,5486.70056913008,8.61008236460767,29500,10.2921455423279,111,4.70953020131233,25184.31,0.0147581841749958,-4.21595749075208,23.5,0,15487.4296654828,0
"DE93",2019,9517515,1710914,5562.82489943971,8.6238613336568,30800,10.3352699689617,111.4,4.71312732749318,26383.16,0.0154205062323413,-4.17205708179171,24,0,15487.4296654828,0
"DE93",2020,6578786,1716448,3832.79073994668,8.25134846956377,30700,10.3320179335753,111.4,4.71312732749318,26593.95,0.015493594912284,-4.16732857192614,26.9,0,15487.4296654828,0
"DE93",2021,6989410,1722474,4057.77387641265,8.3083897959186,32400,10.3859137017804,111.7,4.71581670607516,27474.56,0.0159506384421477,-4.13825642283151,26.7,0,15487.4296654828,0
"DE93",2022,9412588,1731531,5435.99161666756,8.60079723308213,35300,10.4716382429214,112,4.71849887129509,29158.56,0.0168397562619439,-4.084012744029,27.7,0,15487.4296654828,0
"DE93",2023,9566801,1716631,5573.0095751504,8.6256905057002,36500,10.5050675395706,111.7,4.71581670607516,31010.79,0.0180649131933421,-4.01378371963393,27.3,0,15487.4296654828,0
"DE94",2017,16467452,2506155,6570.80348182774,8.79039139956094,35600,10.4801009168401,168.6,5.12752904556775,45114.3,0.0180014005518414,-4.01730571567726,20.6,0,14824.3376173173,0
"DE94",2018,17213746,2516457,6840.46896092403,8.83061156980496,36400,10.5023240536248,169.2,5.13108144717212,47680.98,0.0189476633218847,-3.96607466260896,21.5,0,14824.3376173173,0
"DE94",2019,17615266,2525333,6975.42304321846,8.85014825620783,37900,10.5427063910705,169.8,5.13462127387725,49925.94,0.0197700422082949,-3.92358750683503,22.8,0,14824.3376173173,0
"DE94",2020,12112631,2533993,4780.05700883941,8.47220775194982,37500,10.5320962119585,169.8,5.13462127387725,50197.22,0.0198095338069205,-3.92159195176815,25,0,14824.3376173173,0
"DE94",2021,12899588,2542666,5073.25303441349,8.53173751497713,39700,10.5891064666753,170.4,5.13814861439522,52022.39,0.020459781190294,-3.88929421302738,26.5,0,14824.3376173173,0
"DE94",2022,16980882,2554217,6648.17515504752,8.80209768321702,44100,10.6942150614349,171.6,5.14516618705386,55216.77,0.0216178852462418,-3.83423428625266,27.9,0,14824.3376173173,0
"DE94",2023,17302498,2559680,6759.63323540443,8.81872391244746,45700,10.7298535768823,172.2,5.14865659199363,59033.94,0.0230630156894612,-3.76952499691274,27.5,0,14824.3376173173,0
"DEA1",2017,11712951,5190790,2256.48716284034,7.72156453028138,41500,10.6334487062188,1004.8,6.91254379571393,114444.86,0.0220476767505524,-3.81454804542707,26.1,0,5285.70064110313,1
"DEA1",2018,11970809,5198820,2302.60116718794,7.74179470513944,42900,10.6666271049161,1005.9,6.91363794214029,119868.31,0.023056830203777,-3.76979323222886,25.9,0,5285.70064110313,1
"DEA1",2019,12352555,5202321,2374.43152777385,7.77251333109155,43400,10.6782147200885,1006.7,6.91443293373538,125245.5,0.0240749273257071,-3.72658433996472,26.5,0,5285.70064110313,1
"DEA1",2020,5370950,5207457,1031.39593855504,6.938668443811,42500,10.6572593549125,1006.7,6.91443293373538,125326.57,0.0240667508152252,-3.72692402528008,28.9,0,5285.70064110313,1
"DEA1",2021,5596486,5200090,1076.22868065745,6.9812182466328,45000,10.7144177687525,1006.5,6.91423424507985,129228.63,0.024851229497951,-3.69484805088472,29.3,0,5285.70064110313,1
